,text,cluster_id,centroid
1882,buccs man most of you coons could not just  up in quit your job if you found out your boss racist so shut that fuck up niggas love ,0,False
1883, its all about you and white conservative  you all make the world go round please be our rulers stockboy,0,False
1884,omg the cutest little tinker bell ever ,0,False
1885,i am a redneck but without the homophobia and racism,0,False
1886, once again birds of a feather ,0,False
1887, all us beaners were pissed like robert when the jew ref stopped it,0,False
1888, just kidding i fuck a dog before i fuck you fish pussy,0,False
1889, that is for the birds ,0,False
1890, almost of children in balochistan have never been to school followed by in ,0,False
1891,what are some good bars clubs to hit up in denver should be up there saturday night to  out ,0,False
1892,would you rather be a monkey or a gorilla neither they are both hairy but if i had to choose a monkey they ,0,False
1893,i am going to dress up as garbage for halloween wait i look like that everyday ,0,False
1894, girls do not let a guy treat you like a yellow starburst you are a pink starburst ,0,False
1895,country bumpkin word of the day ,0,False
1896,let play what will the ghetto white girl with neck tattoos in front of me buy if you answered cigarillo you have seen this episode ,0,False
1897, yankees damn well joe that move to the bullpen really helped ,0,False
1898, he no doubt copied it from someone else alert the mock turtleneck is back ,0,False
1899,how about them redskins ,0,False
1900, winning browns cle cleveland fans cleveland pride cleveland browns cleveland sports browns brownie ,0,False
1901, discredited by whom per the government the study is good and factual pay your bills moocher and republicans,0,False
1902,international law enforcement operation disrupts shylock banking malware pcworld international law enforcem ,0,False
1903,good day honkies i said good day honkies ,0,False
1904,beans that were yellow before friday night are brown now a few green leaves curled frost but not freeze bean size reduced top end shrinks,0,False
1905, tray von martin referred to zimmerman as a creepy ass cracker racist thug ,0,False
1906, magnus the team leader was particularly rude and unhelpful as opposed to charlie who just blatantly lied awful service ,0,False
1907,the pirates have made the playoffs and the yankees are out hell has frozen over,0,False
1908, when the garbage bag is so full you can barely tie it my god stop ,0,False
1909,enjoy off tickets with our code and check us out at booth vegan brownies samples more ,0,False
1910, is garbage to be put in the garbage can known as beyonc to be put in a dumpster known as the vmas ,0,False
1911,norwalk ghetto all of a sudden everyone a dodger and raider fan,0,False
1912, stuff broke loose must not panic and share gif instead ,0,False
1913, peyton manning remarkable season pass record pass record completions likely ,0,False
1914,us spy planes are flying over british skies in hunt for jihadi john assoc with advanced tech ,0,False
1915,charlie rangel some republicans believe that slavery isn over truth revolt bam race card vote democrats out,0,False
1916, republicans want to thank food stamps from the hungry may ,0,False
1917, yankees jeter let him play the entire inning that is fitting ,0,False
1918,fuck the islamic state we will kill those cunts ,0,False
1919,just spoke legend mentor charlie ericksen great to catch up those who helped open doors for latino journos thankful,0,False
1920, birds your grandkids may never see thanks to climate change climate,0,False
1921,charlie sheen never disappoints ,0,False
1922, its perfection my brain crossed wires or something i dont know why i came up with concentration maybe the ghetto one,0,False
1923,this colored pictured of abraham lincoln is one of the coolest things i have seen in a while ,0,False
1924, let kill some crackers kill their babies new black panthers hijack his ferguson presser ,0,False
1925,the freemarket really doing wonders in bangladesh these last couple of days  ,0,False
1926, bless jesus love happy belated sixty fifth birthday aunt mary agnes strong,0,False
1927,can charlie crist pull one over on rick scott well he would pull one over on florida primary them tonite election ,0,False
1928, hey rachel my name isnt kenneth ok let us just get that straight you best be backing off before i go,0,False
1929, moses i saw the actual tweet while scanning jihadi accounts they put a screen shot of it with all aid workers spies,0,False
1930,peace fags just remember i am best support drop lustboy pick me,0,False
1931,what manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized cursed brethren and say ,0,False
1932, just days until yankees pitchers and catchers report ,0,False
1933, i would of kept it if she was cute,0,False
1934, i will ask you same question do you support border jumpers do you support illegals,0,False
1935, madam did you clear that tweet with the careful they may brand you race traitor for the nerve of thinking ,0,False
1936,let this white boy be ghetto ,0,False
1937, dani alves uses his new gray hair to talk himself out of a yellow card telling the referee i am but a humble senior ,0,False
1938, an coaches dont put them in positions to be successful the offensive struggles can all be put on gardner program,0,False
1939, the coach wants me i feel it youll get more my nig no doubt,0,False
1940,can be many things worse than having cops interrupted  because a friggin yankee game is still going on ,0,False
1941, goals i wanna learn how to really good so i can be in the circle ,0,False
1942,i love floating monkey heads as much as the next person but active surplus website is just redonkulus ,0,False
1943, about to be in ike a couple hours,0,False
1944, well there is difference between erick erickson and me i have always understood obama is muslim jihadi sympathizer ,0,False
1945,guy complains to me gays are over sensitive my response and look at you complaining like little pussy ,0,False
1946,why jon hates birds ,0,False
1947, big congrats to all i expect him to be blogging on rube chat in a few days now get some sleep you will need it ,0,False
1948, my guy is a maine  and a total cuddle bum every one that i have ever met has been super friendly ,0,False
