index,label,text
2832,0, spring training daily takes a look at the yankees outfield perhaps the al deepest 
2833,0, yankees can jump into first place tonight if you think they will 
2834,0, yankees lineup vs red  ellsbury jeter beltran soriano
2835,0, yankees win final score 
2836,0, yankees win on a walkoff single by derek jeter  farewell captain 
2837,0, comes in to close out the game here in the yankees
2838,0, analyzing the impact of masahiro tanaka on springtraining daily brought to you by 
2839,0, ballgame over yankees win  beat the white  in innings 
2840,0, congrats to derek jeter who will start at short stop in hisand final all star game farewell captain 
2841,0, congratulations that lead off base hit in the hit no in his career 
2842,0, gardy goes yardy again he leads off the game with afor the isecond straight night and it is yankees 
2843,0, getting the field ready for today game 
2844,0, recap in epic storybook ending derek jeter closes his last game in bronx with a walkoff 
2845,0, remember when we paused an all star game to honor mariano rivera 
2846,0, see your gives the yankees a lead in the with a solo home run 
2847,0, show your support during fleet week with troop thanks you could be on the community billboard in times  
2848,0, the shines its lights in yankees pinstripes in honor of derek jeter farewell captain 
2849,0, time to bounce in the bronx lets go yankees walk off 
2850,0, victory yankees outlast a in innings eduardo nunez the hero and yes first place still resides in the bronx 
2851,0, were you expecting anything short of fireworks in his final homestand farewell captain 
2852,0, you may cry after watching the derek jeter 
2853,0, one scout said prado is first team most underrated gives the yankees a through could slide to if needed too 
2854,0, if i had a dollar for every time i died on flappy bird 
2855,0, listen to charlie daniels speak the truth then enlist in the you freedom army at 
2856,0, my bad  is worth more than you
2857,0, i have met few people in politics that i disrespect more than charlie crist rudy giuliani
2858,0, looking forward to sitting down with president obama for our anniversary broadcast this sunday 
2859,0, it okay chiquito i am not in the ghetto anymore 
2860,0, and henny too beer bad  end of story
2861,0, blame it on the yellow chucks 
2862,0, rivera justin it unattractive when girls act ghetto
2863,0, vibe with me doing someone wrong for the sole  reason that they would wrong will only bring more negative karma
2864,0, word to the wise i love when the birds are chirping in the morning pats going to subtweet
2865,0, brown colored eyes are really blue under a layer of melanin 
2866,0, legacy need some ice cream and oreos 
2867,0, chocgirl rich homie and bird man gone be at mansion lan tonight 
2868,0, chris brown is bad  
2869,0, mikaylahh i asked to get me pink bunnies one time so he brought me yellow chicks 
2870,0, meanwhile in texas year old man facing years to life in prison for worth of pot brownies 
2871,0, winter girl i do not wanna hear name come outta the preezy mouth he could not be bothered then keep his pie 
2872,0, in hopes of recruiting more women isis opens jihadi finishing school 
2873,0, can someone find the georgia fan who talked bad  to me and told me he hope we had end up like tennessee tell him i am 
2874,0, lakers on i thought bad  day was monday
2875,0, how did people not realize 
2876,0, just learned that there was a japanese political plot to assassinate charlie chaplin please option this tweet now 
2877,0, cause i am as free as a bird now and this bird you can not change 
2878,0, i am the only person who likes yellow starburst i feel
2879,0, garcia that is why god made brownies to replace boys 
2880,0, cherry i discussing our awful fashion choices yellow overall shorts boxers over leggings what was your 
2881,0, also as part of my release day gift yes we get those this adorable bumblebee bear montlake 
2882,0, that is what that means some kid called me at like in the morning asking me if i wanted to hit the slopes
2883,0, if crabtree would caught that over sherman for the game you all woulda said sherman bad  he got what 
2884,0, thanks for the follow honey 
2885,0, drinking to the last drop washing teapot
2886,0, school admins take hungry kids lunch throw in garbage   because   their lunch funds are not paid up that will teach them 
2887,0, so the ball did roll down the slope found a natural spot defending brother the is scumbag 
2888,0, fairy fun losing her wings does not mean there are not other ways to fly erotica short story 
2889,0, is not talk my and a week first thing she say is where shy an benny 
2890,0, i am litetally just a walking bad can
2891,0, coming up at a charlie baker campaign admits he may have been wrong about the emotional fisherman story from this 
2892,0, hey arlington democrats for you early birds join us tomorrow it the second saturday of april 
2893,0, one man garbage is another man treasure perfectly explains strippers with daddy issues 
2894,0, quote of last night telling me to find her a curved stick and she will make a crossbow to shoot a bird down
2895,0, what a silly little monkey 
2896,0, that monkey is from hell
2897,0, have you seen when i and his kindergarten teacher start having a sexual relationship
2898,0, throw me in garbage can 
2899,0, spits out animal cracker this does not even taste like hippo 
2900,0, lebron does not turn until december he made trips faster than kobe shaq mike or bird he will be back yal act like he is retiring 
2901,0, bri one of my classmates offered my teacher and brownie and someone said you  trying to earn brownie points 
2902,0, call has a day off and for giggles heads to yankee stadium to hang with derek jeter coaching at uk is probably wearing 
2903,0, now that halloween is fast approaching please understand this we are a culture not a costume to mock and ridicule 
2904,0, elect democratic nominee amos powers congress tn defeat tea diane black red blue tntweeters cir 
